,0,1,2,3,4,5,6,7,8,9,10
gramd1a,2.573180020057322,-0.0,-0.0,6.276208147070662,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
hpn,-0.0,4.74293666701257,1.883415871870498,-0.0,-0.0,-0.0,-0.0,-0.0,1.8840392075963635,-0.0,-0.0
gabrg1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.022884126022351,-0.0,1.0123924768903934,-0.0,-0.0
ckb,-0.0,1.4729185054766947,-0.0,6.79850782635561,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.810879531001891
sp1,1.6179949443634456,79.05111049786764,-0.0,1.6203952035472489,-0.0,-0.0,-0.0,1.619434404189096,-0.0,-0.0,-0.0
itgb7,7.2911154593556375,26.346835993475278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0190820957428905,-0.0,3.0157931641361606
myg1,-0.0,15.807677669108447,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rarg,2.573180020057322,36.88655968588697,-0.0,2.575859545955296,-0.0,-0.0,-0.0,-0.0,6.265389380297491,2.5751891182528737,6.258753663494604
pfdn5,-0.0,21.077186167195897,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
efnb2,0.08019034748775301,-0.0,0.07960448741284908,-0.0,0.3548586157810447,-0.0,0.35450560838369516,-0.0,0.07972618071704846,0.08055873896200676,1.6075859059820004
rrp15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnd2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.969314397169619
srr,7.042866964949654,-0.0,1.5397254083895655,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5374887940457924
sync,-0.0,1.8866611671387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fndc5,1.4077312714941144,-0.0,-0.0,1.4100323089887414,-0.0,1.416854114224035,-0.0,-0.0,-0.0,-0.0,-0.0
acp5,-0.0,-0.0,-0.0,-0.0,5.566560204644062,-0.0,2.258053889808983,-0.0,-0.0,-0.0,-0.0
cnn1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.28148530045781
fbxo9,4.9807893317785785,-0.0,-0.0,-0.0,2.0050192227394774,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vps50,1.542558017025798,-0.0,-0.0,-0.0,-0.0,-0.0,7.0760765723385655,-0.0,-0.0,-0.0,-0.0
hars,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zmat2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ube2c,-0.0,-0.0,-0.0,6.276208147070662,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
smg5,-0.0,3.7216930761197133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cct3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
glmp,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mef2d,-0.0,2.8736332196366274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem79,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.28148530045781
snd1,-0.0,0.387777838924992,-0.0,-0.0,-0.0,-0.0,0.39312410240946044,0.38843342431841515,1.2509085661734056,-0.0,0.38484305796551466
col18a1,0.5450202997237552,-0.0,-0.0,1.6626169247709455,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5416786289599818
slc19a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6197945947177768,-0.0
kpnb1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5374887940457924
npepps,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7991343652153275,1.790333877145421,-0.0,-0.0,-0.0
tbx21,-0.0,-0.0,2.5699722764980373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrpl10,4.287625323321119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.284908980388263,-0.0,-0.0
cyp51,-0.0,0.8746869894054136,-0.0,2.4601410181966377,0.882946169167708,-0.0,2.4742888864443646,-0.0,2.451440404796951,-0.0,0.8703554293947697
tcf25,2.777156340130741,2.7774276717814503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tubb6,-0.0,1.618234708432174,-0.0,-0.0,-0.0,1.6275098739132954,-0.0,-0.0,-0.0,-0.0,-0.0
def8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7713367623595784
meox1,-0.0,1.0145404577231252,-0.0,1.016386539840509,-0.0,-0.0,-0.0,-0.0,-0.0,2.7850035477234187,10.96914900012805
sost,-0.0,-0.0,-0.0,5.88600027981186,-0.0,2.4093439504862393,-0.0,-0.0,-0.0,-0.0,-0.0
nkx2-1,-0.0,-0.0,-0.0,2.7798722853670252,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pax9,-0.0,-0.0,-0.0,-0.0,-0.0,1.0623178480708582,-0.0,-0.0,1.0520927478176294,-0.0,-0.0
irx2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
col1a1,-0.0,1.4729185054766947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.467687240507801
itga3,-0.0,1.542794440703875,-0.0,-0.0,-0.0,1.5519409440973906,-0.0,-0.0,-0.0,-0.0,1.5374887940457924
sgca,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0157931641361606
dlx3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
foxm1,5.268794554373267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
itfg2,-0.0,3.021966768430593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nrip2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tulp3,1.9939397163647137,-0.0,-0.0,-0.0,-0.0,-0.0,2.0045073814425014,-0.0,-0.0,-0.0,-0.0
gtf2h4,-0.0,-0.0,3.7180256419888815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tubb5,-0.0,-0.0,-0.0,3.3278277519494375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ell2,0.7861016144528217,0.7862862660622177,0.783890089518939,-0.0,2.2655085527574603,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
jup,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fkbp10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klhl10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nom1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ergic1,-0.0,0.7862862660622177,0.783890089518939,0.7879506240882233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7821449176551345
tnk1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acap1,-0.0,-0.0,3.7180256419888815,3.724237842983608,-0.0,-0.0,3.7331819843796104,-0.0,-0.0,-0.0,-0.0
tcea3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
csn3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ifrd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stk38l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
brpf1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.278998620442197
akr1b3,-0.0,-0.0,2.244072089196443,2.2498013456227537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hoxc13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hoxc11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hoxc8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hoxc6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gstt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gstt3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7713367623595784
ddt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tat,1.2904981440236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2921750129242442,-0.0
marveld3,1.4726853876900696,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ddx18,-0.0,-0.0,-0.0,-0.0,0.693016752129235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ubl3,-0.0,0.256946853920035,0.8929092998698895,0.257883707664642,0.26140341298261804,-0.0,-0.0,-0.0,-0.0,-0.0,0.25462073601299123
gramd3,0.9237877396061859,0.08941539235737271,-0.0,1.73384557301652,-0.0,0.09147367559110423,-0.0,-0.0,1.7221609074905524,0.08975954334476209,0.9158309026494083
eef1e1,-0.0,-0.0,-0.0,1.3494233532104132,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
akt1,3.721410617061169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cldn15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7713367623595784
il16,2.182453019925083,0.7594250306421798,0.7570646806667075,-0.0,-0.0,-0.0,-0.0,-0.0,4.11331368835401,-0.0,0.7553456670229989
tcirg1,1.6179949443634456,-0.0,1.6151222610144151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6128539301323306
naglu,1.9939397163647137,1.9941931747516317,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9885043466519077
coasy,3.721410617061169,-0.0,3.7180256419888815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.965593278091125
smo,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tspan33,1.4077312714941144,1.4079611146634075,-0.0,1.4100323089887414,1.4177830082412053,-0.0,-0.0,-0.0,1.4055506126836927,-0.0,-0.0
crnkl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rin2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6926645158366525,-0.0,2.0006721499626066,-0.0,-0.0
folh1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
chordc1,-0.0,0.7337325836642514,-0.0,-0.0,-0.0,-0.0,0.7410353182210835,-0.0,-0.0,-0.0,-0.0
rtcb,-0.0,-0.0,-0.0,-0.0,-0.0,2.4093439504862393,-0.0,-0.0,-0.0,-0.0,-0.0
pwp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.400850232985725,2.3932044791807736
fbxo7,-0.0,2.247454154869124,2.244072089196443,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
capns1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lrp3,-0.0,-0.0,-0.0,2.4015116408465564,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hoxd12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
folr1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
clpb,-0.0,2.0620396089141337,-0.0,-0.0,-0.0,-0.0,-0.0,0.7100219470837008,3.9127289531174436,-0.0,-0.0
sept7,-0.0,-0.0,0.8119605483483828,0.81608242094675,-0.0,2.330717254403137,0.8220311756472947,0.8153309933751394,-0.0,-0.0,-0.0
zdhhc4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rac1,-0.0,3.4125677978625437,-0.0,1.292734686970453,-0.0,-0.0,-0.0,-0.0,3.4074091761281426,-0.0,1.2857089443635608
nup214,1.9939397163647137,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
aif1l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cpa3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ltbp1,-0.0,-0.0,-0.0,-0.0,0.14543176047073933,-0.0,-0.0,-0.0,-0.0,0.14280323345329798,0.14072175077215748
ugp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0976053795107759,-0.0
kcnh6,-0.0,2.399132278796365,2.395703747952098,-0.0,-0.0,-0.0,-0.0,-0.0,2.3963623192464927,-0.0,-0.0
trmt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nacc1,5.268794554373267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nfix,-0.0,0.6005656666855208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc1a5,1.7888537331673884,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.521008433772373,-0.0,1.7835669818671571
uba1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vwf,-0.0,0.6629945792479797,-0.0,0.664537624866179,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6591561420965257
siae,-0.0,2.573447709754938,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.77245633920764
vsig2,-0.0,-0.0,-0.0,3.3278277519494375,3.337216358283117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
esam,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spa17,-0.0,-0.0,-0.0,2.575859545955296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam50a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
emd,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.28148530045781
taco1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0157931641361606
grik3,2.531617024009658,-0.0,-0.0,0.9088347911952877,-0.0,0.9146569489740969,0.9150534585362273,-0.0,-0.0,-0.0,0.9026719176058247
gria3,-0.0,1.5344996648917828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
npas1,-0.0,0.8438291042711792,-0.0,0.8455439549663921,-0.0,-0.0,-0.0,-0.0,4.444438124859942,0.845067154716159,-0.0
sipa1l2,0.3629666102765465,7.028101165947486,0.0840403842190754,0.8936578512791877,-0.0,0.370046373625586,-0.0,-0.0,7.0107458005429395,0.8927435024674821,0.8822065768614268
ap4e1,-0.0,-0.0,1.883415871870498,1.8889136560502617,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
blvra,-0.0,-0.0,-0.0,5.2509917824061745,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1078474857091174
pdzd4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.718730155307913,-0.0,-0.0
srpk3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
idh3g,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pnck,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ssr4,3.3250379575824964,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bcap31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam98a,1.3471547270232502,1.3473813293033352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3450048495548859,-0.0,1.3422965893107246
ltbp2,2.2471936481136834,-0.0,2.244072089196443,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.24160677041324
kmt2a,2.969566955546814,-0.0,-0.0,1.098133786940135,-0.0,-0.0,-0.0,-0.0,2.9650764276406445,-0.0,-0.0
ift46,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.266042009898347,-0.0,-0.0
tmem25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3271297548903465,-0.0
cd3g,4.287625323321119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trappc6a,-0.0,5.2690846016233746,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
supt6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.28148530045781
spag5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.7235304879382256,3.715351798078831
unc119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5374887940457924
rab34,-0.0,5.2690846016233746,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.26257260134222
sdf2,4.287625323321119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccne1,1.1404055765436898,1.1406195452083603,-0.0,-0.0,-0.0,1.148900919307156,-0.0,-0.0,-0.0,-0.0,1.135818945352629
hsf2bp,-0.0,1.0542723449062434,5.244793380855876,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bbc3,-0.0,1.4729185054766947,-0.0,-0.0,-0.0,-0.0,1.4824085066971415,-0.0,-0.0,-0.0,1.467687240507801
mybpc3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5374887940457924
psmc3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0157931641361606
acp2,-0.0,2.573447709754938,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rapsn,-0.0,1.3473813293033352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3488556568207783,1.3422965893107246
slc39a13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
celf2,0.027380873492357048,0.0007060237627089136,0.006063676160349765,0.19783758642596966,-0.0,-0.0,0.0007518632839580806,0.0007115292839348296,0.08228625910062601,0.0007131888684367921,0.38046362610811846
nr1h3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ddb2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spi1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sf3a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3267111336163686,-0.0,-0.0,3.319059612567264
stat6,2.777156340130741,-0.0,-0.0,-0.0,2.789013475360697,-0.0,2.7884658722862676,-0.0,-0.0,-0.0,-0.0
clgn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
napsa,2.777156340130741,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7787852076583284,-0.0,-0.0,-0.0
vrk3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
smg9,-0.0,1.9941931747516317,-0.0,1.996476928838789,-0.0,-0.0,-0.0,-0.0,1.9915347448666172,-0.0,-0.0
paxip1,-0.0,-0.0,-0.0,-0.0,-0.0,1.022469892501383,-0.0,-0.0,1.0123924768903934,1.015873279095642,-0.0
rmnd5a,-0.0,-0.0,3.285977563014349,-0.0,-0.0,1.2461134212680371,-0.0,1.2386931402417538,-0.0,-0.0,1.2326499842490366
mov10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ppm1j,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rhoc,-0.0,6.731705166546023,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prr27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tead3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ppard,-0.0,-0.0,-0.0,2.2498013456227537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
def6,2.3988681974102253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4004535635756654,-0.0,-0.0,-0.0
peg3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zim1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
metrn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lmf1,-0.0,0.9410854908062887,2.6056053013560714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
narfl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
angptl4,13.542810523154698,2.1136152137143145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dbf4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
daxx,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cd320,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ipo4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tm9sf1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rec8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
irf9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gmpr2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mdp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.319059612567264
dhrs1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ncan,-0.0,6.2712093569141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem161a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.537578672431143,-0.0,-0.0
armc6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
borcs8,-0.0,-0.0,-0.0,5.2716976543334155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc25a42,-0.0,4.328657193503815,-0.0,-0.0,-0.0,1.7094240296300502,-0.0,-0.0,-0.0,-0.0,1.6945622648823064
snx9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ranbp3,1.6179949443634456,1.618234708432174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6128539301323306
ndufa11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bmp8b,-0.0,2.1136152137143145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nr2f6,3.021691762252058,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
use1,-0.0,3.325316673319774,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3223930541723825,-0.0,-0.0
ocel1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dyrk1b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
braf,-0.0,-0.0,-0.0,-0.0,3.8438511663103085,-0.0,1.4824085066971415,-0.0,-0.0,-0.0,-0.0
ndufb2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7991343652153275,-0.0,-0.0,-0.0,-0.0
hltf,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prpf6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.400850232985725,-0.0
rgs19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rgs20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3963623192464927,-0.0,-0.0
abhd3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
snrpd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tchp,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tiam1,-0.0,0.3631441413349564,-0.0,-0.0,-0.0,0.08668280410073824,-0.0,-0.0,-0.0,-0.0,0.08356200303026275
tsc2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9954613459487514,-0.0,-0.0,1.9885043466519077
rpl3l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
